dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,llm_col_enabled,llm_col_model,llm_col_alpha,llm_col_dim,llm_col_feature_count,llm_col_cache_hits,llm_col_cache_misses,llm_col_error
splice,/home/crc00006699/zh/tabiclv2/data178/splice,multiclass,2552,511,638,60,3,0.9608150470219436,0.9607765132232094,43.58883357048035,1.8663671016693115,ok,,2552,2041,0,638,0.1228296384215354,8,5e-06,True,43.376850843429565,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9686888454011742,0.9706457925636008,3,False,False,,True,text-embedding-v4,0.05,128,60,60,0,
sports_articles_for_objectivity_analysis,/home/crc00006699/zh/tabiclv2/data178/sports_articles_for_objectivity_analysis,binclass,800,160,200,59,2,0.845,0.8419021663172606,22.425029754638672,1.3852403163909912,ok,,800,640,0,200,0.4527769703418016,8,5e-06,True,22.315154314041138,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.8375,0.8375,0,True,False,,True,text-embedding-v4,0.05,128,59,59,0,
statlog,/home/crc00006699/zh/tabiclv2/data178/statlog,binclass,800,160,200,20,2,0.73,0.7165280665280664,17.156254053115845,0.7657992839813232,ok,,800,640,0,200,0.4538480173796415,8,5e-06,True,17.09876298904419,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.76875,0.76875,0,True,False,,True,text-embedding-v4,0.05,128,20,20,0,
steel_plates_faults,/home/crc00006699/zh/tabiclv2/data178/steel_plates_faults,multiclass,1552,311,389,27,7,0.8560411311053985,0.8562880840545886,21.515303373336792,0.7489969730377197,ok,,1552,1241,0,389,0.4412479195743799,8,5e-06,True,21.448507070541385,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.8038585209003215,0.819935691318328,3,False,False,,True,text-embedding-v4,0.05,128,27,27,0,
sylvine,/home/crc00006699/zh/tabiclv2/data178/sylvine,binclass,4099,820,1025,20,2,0.977560975609756,0.9775608474625496,40.94238471984863,1.6321332454681396,ok,,4099,3279,0,1025,0.0727214943617582,8,5e-06,True,40.84960293769837,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9792682926829268,0.9792682926829268,0,True,False,,True,text-embedding-v4,0.05,128,20,20,0,
taiwanese_bankruptcy_prediction,/home/crc00006699/zh/tabiclv2/data178/taiwanese_bankruptcy_prediction,binclass,5455,1091,1364,95,2,0.9706744868035192,0.964668586501464,127.85600113868712,6.26993465423584,ok,,5455,4364,0,1364,0.0878608017228543,8,5e-06,True,127.42966198921204,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9670027497708524,0.9715857011915674,8,False,False,,True,text-embedding-v4,0.05,128,95,95,0,
telco-customer-churn,/home/crc00006699/zh/tabiclv2/data178/telco-customer-churn,binclass,5634,1127,1409,18,2,0.8055358410220014,0.7975092184456082,57.19205141067505,2.2387211322784424,ok,,5634,4507,0,1409,0.4183735176920891,8,5e-06,True,57.05502462387085,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.8163265306122449,0.8163265306122449,0,True,False,,True,text-embedding-v4,0.05,128,18,18,0,
texture,/home/crc00006699/zh/tabiclv2/data178/texture,multiclass,4400,880,1100,40,11,1.0,1.0,1.1674425601959229,5.556578159332275,ok,,4400,3520,0,1100,,0,5e-06,False,0.6786291599273682,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=11 exceeds model max_classes=10,0,0,epoch_chunk,,,0,False,False,,True,text-embedding-v4,0.05,128,40,40,0,
thyroid,/home/crc00006699/zh/tabiclv2/data178/thyroid,multiclass,5760,1152,1440,21,3,0.9958333333333332,0.995835174762004,60.65792226791382,2.4121432304382324,ok,,5760,4608,0,1440,0.0076441355631686,8,5e-06,True,60.56674647331238,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9939236111111112,0.9947916666666666,4,False,False,,True,text-embedding-v4,0.05,128,21,21,0,
thyroid-ann,/home/crc00006699/zh/tabiclv2/data178/thyroid-ann,multiclass,3017,604,755,21,3,0.9920529801324504,0.9919737363445972,31.289626121521,1.208989143371582,ok,,3017,2413,0,755,0.0070400066324509,8,5e-06,True,31.21881985664368,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9950331125827816,0.9950331125827816,0,True,False,,True,text-embedding-v4,0.05,128,21,21,0,
thyroid-dis,/home/crc00006699/zh/tabiclv2/data178/thyroid-dis,multiclass,2240,448,560,26,5,0.6982142857142857,0.6783923802078972,26.189972400665283,1.0248098373413086,ok,,2240,1792,0,560,0.6808868236839771,8,5e-06,True,26.096099376678467,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.7410714285714286,0.7410714285714286,0,True,False,,True,text-embedding-v4,0.05,128,26,26,0,
turiye_student_evaluation,/home/crc00006699/zh/tabiclv2/data178/turiye_student_evaluation,multiclass,4656,932,1164,32,5,0.5197594501718213,0.4909348424900532,56.42310380935669,2.4322612285614014,ok,,4656,3724,0,1164,1.1892035976052284,8,5e-06,True,56.28256392478943,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.5118025751072961,0.5118025751072961,0,True,False,,True,text-embedding-v4,0.05,128,32,32,0,
twonorm,/home/crc00006699/zh/tabiclv2/data178/twonorm,binclass,5920,1184,1480,20,2,0.9777027027027028,0.9777023464142108,61.96241092681885,2.446338891983032,ok,,5920,4736,0,1480,0.0480489043984562,8,5e-06,True,61.85680842399597,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.977195945945946,0.977195945945946,0,True,False,,True,text-embedding-v4,0.05,128,20,20,0,
vehicle,/home/crc00006699/zh/tabiclv2/data178/vehicle,multiclass,676,136,170,18,4,0.8764705882352941,0.874646619160595,16.453999757766724,0.6376309394836426,ok,,676,540,0,170,0.2434767745435238,8,5e-06,True,16.414161205291748,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9044117647058824,0.9117647058823528,8,False,False,,True,text-embedding-v4,0.05,128,18,18,0,
volkert,/home/crc00006699/zh/tabiclv2/data178/volkert,multiclass,46648,9330,11662,180,10,0.7511576058995026,0.7464615685560182,6.455034732818604,292.73205184936523,ok,,46648,0,0,11662,,0,5e-06,False,0.0,,TTT skipped for dataset=volkert to avoid OOM,0,0,,,,0,False,False,,True,text-embedding-v4,0.05,128,180,180,0,
walking-activity,/home/crc00006699/zh/tabiclv2/data178/walking-activity,multiclass,119465,23893,29867,4,22,0.6754612113704088,0.6747277444860854,2.02121376991272,368.5013282299042,ok,,119465,95572,0,29867,,0,5e-06,False,1.2457871437072754,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=22 exceeds model max_classes=10,0,0,epoch_chunk,,,0,False,False,,True,text-embedding-v4,0.05,128,4,4,0,
wall-robot-navigation,/home/crc00006699/zh/tabiclv2/data178/wall-robot-navigation,multiclass,4364,873,1092,24,4,0.9935897435897436,0.9935906981990156,47.87131071090698,1.8598721027374268,ok,,4364,3491,0,1092,0.03019829117693,8,5e-06,True,47.76154613494873,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.983963344788087,0.9851088201603666,2,False,False,,True,text-embedding-v4,0.05,128,24,24,0,
water_quality,/home/crc00006699/zh/tabiclv2/data178/water_quality,binclass,6396,1280,1600,20,2,0.909375,0.8980427161385454,63.01515197753906,2.476189374923706,ok,,6396,5116,0,1600,0.240078205242753,8,5e-06,True,62.9285888671875,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.89609375,0.896875,5,False,False,,True,text-embedding-v4,0.05,128,20,20,0,
waveform-5000,/home/crc00006699/zh/tabiclv2/data178/waveform-5000,multiclass,4000,800,1000,40,3,0.868,0.8679453462706075,52.626944065094,2.24507212638855,ok,,4000,3200,0,1000,0.2467027921229601,8,5e-06,True,52.47652721405029,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.87375,0.875,2,False,False,,True,text-embedding-v4,0.05,128,40,40,0,
waveform_database_generator,/home/crc00006699/zh/tabiclv2/data178/waveform_database_generator,multiclass,3999,800,1000,21,3,0.344,0.3025869959020224,40.215134382247925,1.5989861488342283,ok,,3999,3199,0,1000,1.098905086517334,8,5e-06,True,40.12825202941895,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.3325,0.3375,2,False,False,,True,text-embedding-v4,0.05,128,21,21,0,
waveform_database_generator_version_1,/home/crc00006699/zh/tabiclv2/data178/waveform_database_generator_version_1,multiclass,4000,800,1000,21,3,0.871,0.8705334846679682,40.25803089141846,1.6101248264312744,ok,,4000,3200,0,1000,0.2614567559212446,8,5e-06,True,40.17119026184082,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.85875,0.85875,0,True,False,,True,text-embedding-v4,0.05,128,21,21,0,
website_phishing,/home/crc00006699/zh/tabiclv2/data178/website_phishing,multiclass,1082,217,271,9,3,0.92619926199262,0.9264532281561662,16.521942853927612,0.3580415248870849,ok,,1082,865,0,271,0.1908159255981445,8,5e-06,True,16.48441767692566,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9216589861751152,0.9216589861751152,0,True,False,,True,text-embedding-v4,0.05,128,9,9,0,
wine,/home/crc00006699/zh/tabiclv2/data178/wine,binclass,2043,409,511,4,2,0.786692759295499,0.7855992338663894,10.737459182739258,0.2647464275360107,ok,,2043,1634,0,511,0.444797994568944,8,5e-06,True,10.71461534500122,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.8288508557457213,0.8337408312958435,1,False,False,,True,text-embedding-v4,0.05,128,4,4,0,
wine-quality-red,/home/crc00006699/zh/tabiclv2/data178/wine-quality-red,multiclass,1279,256,320,4,6,0.678125,0.6627194053055339,16.440427541732788,0.3231334686279297,ok,,1279,1023,0,320,0.8349082879722118,8,5e-06,True,16.41521954536438,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.65625,0.66015625,1,False,False,,True,text-embedding-v4,0.05,128,4,4,0,
wine-quality-white,/home/crc00006699/zh/tabiclv2/data178/wine-quality-white,multiclass,3918,784,980,11,7,0.6908163265306122,0.6826932342118999,33.3429651260376,1.257221221923828,ok,,3918,3134,0,980,0.7750710994005203,8,5e-06,True,33.28564977645874,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.6875,0.6875,0,True,False,,True,text-embedding-v4,0.05,128,11,11,0,
yeast,/home/crc00006699/zh/tabiclv2/data178/yeast,multiclass,1187,238,297,8,10,0.632996632996633,0.6260880221625694,16.712467193603516,0.366485595703125,ok,,1187,949,0,297,1.0413536503911018,8,5e-06,True,16.68034601211548,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.5546218487394958,0.5630252100840336,4,False,False,,True,text-embedding-v4,0.05,128,8,8,0,
